Game Name,i,j,Engine Conditions,Simple Engine Conditions,Engine Future Error,Simple Engine Future Error
Sokoban7,12,14,121,42,12,12
Sokoban7,12,15,121,42,19,19
Sokoban7,12,16,121,42,24,24
Sokoban7,12,17,121,42,31,31
Sokoban7,12,18,121,42,38,38
Sokoban7,12,19,121,42,45,45
Sokoban7,12,20,121,42,52,52
Sokoban7,12,21,121,42,57,57
Sokoban7,12,22,121,42,64,64
Sokoban7,12,23,121,42,69,69
Sokoban7,13,14,121,42,5,5
Sokoban7,13,15,121,42,12,12
Sokoban7,13,16,121,42,17,17
Sokoban7,13,17,121,42,24,24
Sokoban7,13,18,121,42,31,31
Sokoban7,13,19,121,42,38,38
Sokoban7,13,20,121,42,45,45
Sokoban7,13,21,121,42,50,50
Sokoban7,13,22,121,42,57,57
Sokoban7,13,23,121,42,62,62
Sokoban7,14,15,121,42,7,7
Sokoban7,14,16,121,42,12,12
Sokoban7,14,17,121,42,19,19
Sokoban7,14,18,121,42,26,26
Sokoban7,14,19,121,42,33,33
Sokoban7,14,20,121,42,40,40
Sokoban7,14,21,121,42,45,45
Sokoban7,14,22,121,42,52,52
Sokoban7,14,23,121,42,57,57
Sokoban7,15,16,121,42,5,5
Sokoban7,15,17,121,42,12,12
Sokoban7,15,18,121,42,19,19
Sokoban7,15,19,121,42,26,26
Sokoban7,15,20,121,42,33,33
Sokoban7,15,21,121,42,38,38
Sokoban7,15,22,121,42,45,45
Sokoban7,15,23,121,42,50,50
Sokoban7,16,17,121,42,7,7
Sokoban7,16,18,121,42,14,14
Sokoban7,16,19,121,42,21,21
Sokoban7,16,20,121,42,28,28
Sokoban7,16,21,121,42,33,33
Sokoban7,16,22,121,42,40,40
Sokoban7,16,23,121,42,45,45
Sokoban7,17,18,145,57,7,7
Sokoban7,17,19,145,57,14,14
Sokoban7,17,20,145,57,21,21
Sokoban7,17,21,145,57,26,26
Sokoban7,17,22,145,57,33,33
Sokoban7,17,23,145,57,38,38
Sokoban7,18,19,145,57,7,7
Sokoban7,18,20,145,57,14,14
Sokoban7,18,21,145,57,19,19
Sokoban7,18,22,145,57,26,26
Sokoban7,18,23,145,57,31,31
Sokoban7,19,20,145,57,7,7
Sokoban7,19,21,145,57,12,12
Sokoban7,19,22,145,57,19,19
Sokoban7,19,23,145,57,24,24
Sokoban7,20,21,169,80,5,5
Sokoban7,20,22,169,80,12,12
Sokoban7,20,23,169,80,17,17
Sokoban7,21,22,184,84,7,7
Sokoban7,21,23,184,84,12,12
Sokoban7,22,23,183,83,5,5
Sokoban8,2,3,0,0,3,3
Sokoban8,2,4,0,0,12,12
Sokoban8,2,5,0,0,17,17
Sokoban8,2,6,0,0,24,24
Sokoban8,2,7,0,0,29,29
Sokoban8,2,8,0,0,34,34
Sokoban8,2,9,0,0,37,37
Sokoban8,2,10,0,0,44,44
Sokoban8,2,11,0,0,51,51
Sokoban8,2,12,0,0,58,58
Sokoban8,2,13,0,0,61,61
Sokoban8,2,14,0,0,68,68
Sokoban8,2,15,0,0,75,75
Sokoban8,2,16,0,0,80,80
Sokoban8,2,17,0,0,83,83
Sokoban8,2,18,0,0,90,90
Sokoban8,2,19,0,0,97,97
Sokoban8,2,20,0,0,102,102
Sokoban8,2,21,0,0,111,111
Sokoban8,2,22,0,0,116,116
Sokoban8,2,23,0,0,119,119
Sokoban8,2,24,0,0,126,126
Sokoban8,2,25,0,0,131,131
Sokoban8,2,26,0,0,134,134
Sokoban8,2,27,0,0,141,141
Sokoban8,2,28,0,0,146,146
Sokoban8,2,29,0,0,155,155
Sokoban8,3,4,24,11,9,9
Sokoban8,3,5,24,11,14,14
Sokoban8,3,6,24,11,21,21
Sokoban8,3,7,24,11,26,26
Sokoban8,3,8,24,11,31,31
Sokoban8,3,9,24,11,34,34
Sokoban8,3,10,24,11,41,41
Sokoban8,3,11,24,11,48,48
Sokoban8,3,12,24,11,55,55
Sokoban8,3,13,24,11,58,58
Sokoban8,3,14,24,11,65,65
Sokoban8,3,15,24,11,72,72
Sokoban8,3,16,24,11,77,77
Sokoban8,3,17,24,11,80,80
Sokoban8,3,18,24,11,87,87
Sokoban8,3,19,24,11,94,94
Sokoban8,3,20,24,11,99,99
Sokoban8,3,21,24,11,108,108
Sokoban8,3,22,24,11,113,113
Sokoban8,3,23,24,11,116,116
Sokoban8,3,24,24,11,123,123
Sokoban8,3,25,24,11,128,128
Sokoban8,3,26,24,11,131,131
Sokoban8,3,27,24,11,138,138
Sokoban8,3,28,24,11,143,143
Sokoban8,3,29,24,11,152,152
Sokoban8,4,5,48,19,5,5
Sokoban8,4,6,48,19,12,12
Sokoban8,4,7,48,19,17,17
Sokoban8,4,8,48,19,22,22
Sokoban8,4,9,48,19,25,25
Sokoban8,4,10,48,19,32,32
Sokoban8,4,11,48,19,39,39
Sokoban8,4,12,48,19,46,46
Sokoban8,4,13,48,19,49,49
Sokoban8,4,14,48,19,56,56
Sokoban8,4,15,48,19,63,63
Sokoban8,4,16,48,19,68,68
Sokoban8,4,17,48,19,71,71
Sokoban8,4,18,48,19,78,78
Sokoban8,4,19,48,19,85,85
Sokoban8,4,20,48,19,90,90
Sokoban8,4,21,48,19,99,99
Sokoban8,4,22,48,19,104,104
Sokoban8,4,23,48,19,107,107
Sokoban8,4,24,48,19,114,114
Sokoban8,4,25,48,19,119,119
Sokoban8,4,26,48,19,122,122
Sokoban8,4,27,48,19,129,129
Sokoban8,4,28,48,19,134,134
Sokoban8,4,29,48,19,143,143
Sokoban8,5,6,67,26,7,7
Sokoban8,5,7,67,26,12,12
Sokoban8,5,8,67,26,17,17
Sokoban8,5,9,67,26,20,20
Sokoban8,5,10,67,26,27,27
Sokoban8,5,11,67,26,34,34
Sokoban8,5,12,67,26,41,41
Sokoban8,5,13,67,26,44,44
Sokoban8,5,14,67,26,51,51
Sokoban8,5,15,67,26,58,58
Sokoban8,5,16,67,26,63,63
Sokoban8,5,17,67,26,66,66
Sokoban8,5,18,67,26,73,73
Sokoban8,5,19,67,26,80,80
Sokoban8,5,20,67,26,85,85
Sokoban8,5,21,67,26,94,94
Sokoban8,5,22,67,26,99,99
Sokoban8,5,23,67,26,102,102
Sokoban8,5,24,67,26,109,109
Sokoban8,5,25,67,26,114,114
Sokoban8,5,26,67,26,117,117
Sokoban8,5,27,67,26,124,124
Sokoban8,5,28,67,26,129,129
Sokoban8,5,29,67,26,138,138
Sokoban8,6,7,84,29,5,5
Sokoban8,6,8,84,29,10,10
Sokoban8,6,9,84,29,13,13
Sokoban8,6,10,84,29,20,20
Sokoban8,6,11,84,29,27,27
Sokoban8,6,12,84,29,34,34
Sokoban8,6,13,84,29,37,37
Sokoban8,6,14,84,29,44,44
Sokoban8,6,15,84,29,51,51
Sokoban8,6,16,84,29,56,56
Sokoban8,6,17,84,29,59,59
Sokoban8,6,18,84,29,66,66
Sokoban8,6,19,84,29,73,73
Sokoban8,6,20,84,29,78,78
Sokoban8,6,21,84,29,87,87
Sokoban8,6,22,84,29,92,92
Sokoban8,6,23,84,29,95,95
Sokoban8,6,24,84,29,102,102
Sokoban8,6,25,84,29,107,107
Sokoban8,6,26,84,29,110,110
Sokoban8,6,27,84,29,117,117
Sokoban8,6,28,84,29,122,122
Sokoban8,6,29,84,29,131,131
Sokoban8,7,8,108,40,5,5
Sokoban8,7,9,108,40,8,8
Sokoban8,7,10,108,40,15,15
Sokoban8,7,11,108,40,22,22
Sokoban8,7,12,108,40,29,29
Sokoban8,7,13,108,40,32,32
Sokoban8,7,14,108,40,39,39
Sokoban8,7,15,108,40,46,46
Sokoban8,7,16,108,40,51,51
Sokoban8,7,17,108,40,54,54
Sokoban8,7,18,108,40,61,61
Sokoban8,7,19,108,40,68,68
Sokoban8,7,20,108,40,73,73
Sokoban8,7,21,108,40,82,82
Sokoban8,7,22,108,40,87,87
Sokoban8,7,23,108,40,90,90
Sokoban8,7,24,108,40,97,97
Sokoban8,7,25,108,40,102,102
Sokoban8,7,26,108,40,105,105
Sokoban8,7,27,108,40,112,112
Sokoban8,7,28,108,40,117,117
Sokoban8,7,29,108,40,126,126
Sokoban8,8,9,132,53,3,3
Sokoban8,8,10,132,53,10,10
Sokoban8,8,11,132,53,17,17
Sokoban8,8,12,132,53,24,24
Sokoban8,8,13,132,53,27,27
Sokoban8,8,14,132,53,34,34
Sokoban8,8,15,132,53,41,41
Sokoban8,8,16,132,53,46,46
Sokoban8,8,17,132,53,49,49
Sokoban8,8,18,132,53,56,56
Sokoban8,8,19,132,53,63,63
Sokoban8,8,20,132,53,68,68
Sokoban8,8,21,132,53,77,77
Sokoban8,8,22,132,53,82,82
Sokoban8,8,23,132,53,85,85
Sokoban8,8,24,132,53,92,92
Sokoban8,8,25,132,53,97,97
Sokoban8,8,26,132,53,100,100
Sokoban8,8,27,132,53,107,107
Sokoban8,8,28,132,53,112,112
Sokoban8,8,29,132,53,121,121
Sokoban8,9,10,127,48,7,7
Sokoban8,9,11,127,48,14,14
Sokoban8,9,12,127,48,21,21
Sokoban8,9,13,127,48,24,24
Sokoban8,9,14,127,48,31,31
Sokoban8,9,15,127,48,38,38
Sokoban8,9,16,127,48,43,43
Sokoban8,9,17,127,48,46,46
Sokoban8,9,18,127,48,53,53
Sokoban8,9,19,127,48,60,60
Sokoban8,9,20,127,48,65,65
Sokoban8,9,21,127,48,74,74
Sokoban8,9,22,127,48,79,79
Sokoban8,9,23,127,48,82,82
Sokoban8,9,24,127,48,89,89
Sokoban8,9,25,127,48,94,94
Sokoban8,9,26,127,48,97,97
Sokoban8,9,27,127,48,104,104
Sokoban8,9,28,127,48,109,109
Sokoban8,9,29,127,48,118,118
Sokoban8,10,11,122,43,7,7
Sokoban8,10,12,122,43,14,14
Sokoban8,10,13,122,43,17,17
Sokoban8,10,14,122,43,24,24
Sokoban8,10,15,122,43,31,31
Sokoban8,10,16,122,43,36,36
Sokoban8,10,17,122,43,39,39
Sokoban8,10,18,122,43,46,46
Sokoban8,10,19,122,43,53,53
Sokoban8,10,20,122,43,58,58
Sokoban8,10,21,122,43,67,67
Sokoban8,10,22,122,43,72,72
Sokoban8,10,23,122,43,75,75
Sokoban8,10,24,122,43,82,82
Sokoban8,10,25,122,43,87,87
Sokoban8,10,26,122,43,90,90
Sokoban8,10,27,122,43,97,97
Sokoban8,10,28,122,43,102,102
Sokoban8,10,29,122,43,111,111
Sokoban8,11,12,121,42,7,7
Sokoban8,11,13,121,42,10,10
Sokoban8,11,14,121,42,17,17
Sokoban8,11,15,121,42,24,24
Sokoban8,11,16,121,42,29,29
Sokoban8,11,17,121,42,32,32
Sokoban8,11,18,121,42,39,39
Sokoban8,11,19,121,42,46,46
Sokoban8,11,20,121,42,51,51
Sokoban8,11,21,121,42,60,60
Sokoban8,11,22,121,42,65,65
Sokoban8,11,23,121,42,68,68
Sokoban8,11,24,121,42,75,75
Sokoban8,11,25,121,42,80,80
Sokoban8,11,26,121,42,83,83
Sokoban8,11,27,121,42,90,90
Sokoban8,11,28,121,42,95,95
Sokoban8,11,29,121,42,104,104
Sokoban8,12,13,121,42,3,3
Sokoban8,12,14,121,42,10,10
Sokoban8,12,15,121,42,17,17
Sokoban8,12,16,121,42,22,22
Sokoban8,12,17,121,42,25,25
Sokoban8,12,18,121,42,32,32
Sokoban8,12,19,121,42,39,39
Sokoban8,12,20,121,42,44,44
Sokoban8,12,21,121,42,53,53
Sokoban8,12,22,121,42,58,58
Sokoban8,12,23,121,42,61,61
Sokoban8,12,24,121,42,68,68
Sokoban8,12,25,121,42,73,73
Sokoban8,12,26,121,42,76,76
Sokoban8,12,27,121,42,83,83
Sokoban8,12,28,121,42,88,88
Sokoban8,12,29,121,42,97,97
Sokoban8,13,14,145,65,7,7
Sokoban8,13,15,145,65,14,14
Sokoban8,13,16,145,65,19,19
Sokoban8,13,17,145,65,22,22
Sokoban8,13,18,145,65,29,29
Sokoban8,13,19,145,65,36,36
Sokoban8,13,20,145,65,41,41
Sokoban8,13,21,145,65,50,50
Sokoban8,13,22,145,65,55,55
Sokoban8,13,23,145,65,58,58
Sokoban8,13,24,145,65,65,65
Sokoban8,13,25,145,65,70,70
Sokoban8,13,26,145,65,73,73
Sokoban8,13,27,145,65,80,80
Sokoban8,13,28,145,65,85,85
Sokoban8,13,29,145,65,94,94
Sokoban8,14,15,139,59,7,7
Sokoban8,14,16,139,59,12,12
Sokoban8,14,17,139,59,15,15
Sokoban8,14,18,139,59,22,22
Sokoban8,14,19,139,59,29,29
Sokoban8,14,20,139,59,34,34
Sokoban8,14,21,139,59,43,43
Sokoban8,14,22,139,59,48,48
Sokoban8,14,23,139,59,51,51
Sokoban8,14,24,139,59,58,58
Sokoban8,14,25,139,59,63,63
Sokoban8,14,26,139,59,66,66
Sokoban8,14,27,139,59,73,73
Sokoban8,14,28,139,59,78,78
Sokoban8,14,29,139,59,87,87
Sokoban8,15,16,137,57,5,5
Sokoban8,15,17,137,57,8,8
Sokoban8,15,18,137,57,15,15
Sokoban8,15,19,137,57,22,22
Sokoban8,15,20,137,57,27,27
Sokoban8,15,21,137,57,36,36
Sokoban8,15,22,137,57,41,41
Sokoban8,15,23,137,57,44,44
Sokoban8,15,24,137,57,51,51
Sokoban8,15,25,137,57,56,56
Sokoban8,15,26,137,57,59,59
Sokoban8,15,27,137,57,66,66
Sokoban8,15,28,137,57,71,71
Sokoban8,15,29,137,57,80,80
Sokoban8,16,17,137,57,3,3
Sokoban8,16,18,137,57,10,10
Sokoban8,16,19,137,57,17,17
Sokoban8,16,20,137,57,22,22
Sokoban8,16,21,137,57,31,31
Sokoban8,16,22,137,57,36,36
Sokoban8,16,23,137,57,39,39
Sokoban8,16,24,137,57,46,46
Sokoban8,16,25,137,57,51,51
Sokoban8,16,26,137,57,54,54
Sokoban8,16,27,137,57,61,61
Sokoban8,16,28,137,57,66,66
Sokoban8,16,29,137,57,75,75
Sokoban8,17,18,137,57,7,7
Sokoban8,17,19,137,57,14,14
Sokoban8,17,20,137,57,19,19
Sokoban8,17,21,137,57,28,28
Sokoban8,17,22,137,57,33,33
Sokoban8,17,23,137,57,36,36
Sokoban8,17,24,137,57,43,43
Sokoban8,17,25,137,57,48,48
Sokoban8,17,26,137,57,51,51
Sokoban8,17,27,137,57,58,58
Sokoban8,17,28,137,57,63,63
Sokoban8,17,29,137,57,72,72
Sokoban8,18,19,136,56,7,7
Sokoban8,18,20,136,56,12,12
Sokoban8,18,21,136,56,21,21
Sokoban8,18,22,136,56,26,26
Sokoban8,18,23,136,56,29,29
Sokoban8,18,24,136,56,36,36
Sokoban8,18,25,136,56,41,41
Sokoban8,18,26,136,56,44,44
Sokoban8,18,27,136,56,51,51
Sokoban8,18,28,136,56,56,56
Sokoban8,18,29,136,56,65,65
Sokoban8,19,20,135,55,5,5
Sokoban8,19,21,135,55,14,14
Sokoban8,19,22,135,55,19,19
Sokoban8,19,23,135,55,22,22
Sokoban8,19,24,135,55,29,29
Sokoban8,19,25,135,55,34,34
Sokoban8,19,26,135,55,37,37
Sokoban8,19,27,135,55,44,44
Sokoban8,19,28,135,55,49,49
Sokoban8,19,29,135,55,58,58
Sokoban8,20,21,135,55,9,9
Sokoban8,20,22,135,55,14,14
Sokoban8,20,23,135,55,17,17
Sokoban8,20,24,135,55,24,24
Sokoban8,20,25,135,55,29,29
Sokoban8,20,26,135,55,32,32
Sokoban8,20,27,135,55,39,39
Sokoban8,20,28,135,55,44,44
Sokoban8,20,29,135,55,53,53
Sokoban8,21,22,135,55,5,5
Sokoban8,21,23,135,55,8,8
Sokoban8,21,24,135,55,15,15
Sokoban8,21,25,135,55,20,20
Sokoban8,21,26,135,55,23,23
Sokoban8,21,27,135,55,30,30
Sokoban8,21,28,135,55,35,35
Sokoban8,21,29,135,55,44,44
Sokoban8,22,23,159,79,3,3
Sokoban8,22,24,159,79,10,10
Sokoban8,22,25,159,79,15,15
Sokoban8,22,26,159,79,18,18
Sokoban8,22,27,159,79,25,25
Sokoban8,22,28,159,79,30,30
Sokoban8,22,29,159,79,39,39
Sokoban8,23,24,181,88,7,7
Sokoban8,23,25,181,88,12,12
Sokoban8,23,26,181,88,15,15
Sokoban8,23,27,181,88,22,22
Sokoban8,23,28,181,88,27,27
Sokoban8,23,29,181,88,36,36
Sokoban8,24,25,181,88,5,5
Sokoban8,24,26,181,88,8,8
Sokoban8,24,27,181,88,15,15
Sokoban8,24,28,181,88,20,20
Sokoban8,24,29,181,88,29,29
Sokoban8,25,26,181,88,3,3
Sokoban8,25,27,181,88,10,10
Sokoban8,25,28,181,88,15,15
Sokoban8,25,29,181,88,24,24
Sokoban8,26,27,205,102,7,7
Sokoban8,26,28,205,102,12,12
Sokoban8,26,29,205,102,21,21
Sokoban8,27,28,205,102,5,5
Sokoban8,27,29,205,102,14,14
Sokoban8,28,29,205,102,9,9
Sokoban10,2,3,0,0,3,3
Sokoban10,2,4,0,0,12,12
Sokoban10,2,5,0,0,17,17
Sokoban10,2,6,0,0,24,24
Sokoban10,2,7,0,0,29,29
Sokoban10,2,8,0,0,34,34
Sokoban10,2,9,0,0,37,37
Sokoban10,2,10,0,0,44,44
Sokoban10,2,11,0,0,51,51
Sokoban10,2,12,0,0,58,58
Sokoban10,2,13,0,0,61,61
Sokoban10,2,14,0,0,68,68
Sokoban10,2,15,0,0,75,75
Sokoban10,2,16,0,0,80,80
Sokoban10,2,17,0,0,83,83
Sokoban10,2,18,0,0,90,90
Sokoban10,2,19,0,0,97,97
Sokoban10,2,20,0,0,102,102
Sokoban10,2,21,0,0,111,111
Sokoban10,2,22,0,0,116,116
Sokoban10,2,23,0,0,119,119
Sokoban10,2,24,0,0,126,126
Sokoban10,2,25,0,0,131,131
Sokoban10,2,26,0,0,134,134
Sokoban10,2,27,0,0,141,141
Sokoban10,2,28,0,0,146,146
Sokoban10,2,29,0,0,155,155
Sokoban10,2,30,0,0,162,162
Sokoban10,2,31,0,0,169,169
Sokoban10,2,32,0,0,178,178
Sokoban10,2,33,0,0,185,185
Sokoban10,2,34,0,0,190,190
Sokoban10,3,4,24,11,9,9
Sokoban10,3,5,24,11,14,14
Sokoban10,3,6,24,11,21,21
Sokoban10,3,7,24,11,26,26
Sokoban10,3,8,24,11,31,31
Sokoban10,3,9,24,11,34,34
Sokoban10,3,10,24,11,41,41
Sokoban10,3,11,24,11,48,48
Sokoban10,3,12,24,11,55,55
Sokoban10,3,13,24,11,58,58
Sokoban10,3,14,24,11,65,65
Sokoban10,3,15,24,11,72,72
Sokoban10,3,16,24,11,77,77
Sokoban10,3,17,24,11,80,80
Sokoban10,3,18,24,11,87,87
Sokoban10,3,19,24,11,94,94
Sokoban10,3,20,24,11,99,99
Sokoban10,3,21,24,11,108,108
Sokoban10,3,22,24,11,113,113
Sokoban10,3,23,24,11,116,116
Sokoban10,3,24,24,11,123,123
Sokoban10,3,25,24,11,128,128
Sokoban10,3,26,24,11,131,131
Sokoban10,3,27,24,11,138,138
Sokoban10,3,28,24,11,143,143
Sokoban10,3,29,24,11,152,152
Sokoban10,3,30,24,11,159,159
Sokoban10,3,31,24,11,166,166
Sokoban10,3,32,24,11,175,175
Sokoban10,3,33,24,11,182,182
Sokoban10,3,34,24,11,187,187
Sokoban10,4,5,48,19,5,5
Sokoban10,4,6,48,19,12,12
Sokoban10,4,7,48,19,17,17
Sokoban10,4,8,48,19,22,22
Sokoban10,4,9,48,19,25,25
Sokoban10,4,10,48,19,32,32
Sokoban10,4,11,48,19,39,39
Sokoban10,4,12,48,19,46,46
Sokoban10,4,13,48,19,49,49
Sokoban10,4,14,48,19,56,56
Sokoban10,4,15,48,19,63,63
Sokoban10,4,16,48,19,68,68
Sokoban10,4,17,48,19,71,71
Sokoban10,4,18,48,19,78,78
Sokoban10,4,19,48,19,85,85
Sokoban10,4,20,48,19,90,90
Sokoban10,4,21,48,19,99,99
Sokoban10,4,22,48,19,104,104
Sokoban10,4,23,48,19,107,107
Sokoban10,4,24,48,19,114,114
Sokoban10,4,25,48,19,119,119
Sokoban10,4,26,48,19,122,122
Sokoban10,4,27,48,19,129,129
Sokoban10,4,28,48,19,134,134
Sokoban10,4,29,48,19,143,143
Sokoban10,4,30,48,19,150,150
Sokoban10,4,31,48,19,157,157
Sokoban10,4,32,48,19,166,166
Sokoban10,4,33,48,19,173,173
Sokoban10,4,34,48,19,178,178
Sokoban10,5,6,96,52,7,7
Sokoban10,5,7,96,52,12,12
Sokoban10,5,8,96,52,17,17
Sokoban10,5,9,96,52,20,20
Sokoban10,5,10,96,52,27,27
Sokoban10,5,11,96,52,34,34
Sokoban10,5,12,96,52,41,41
Sokoban10,5,13,96,52,44,44
Sokoban10,5,14,96,52,51,51
Sokoban10,5,15,96,52,58,58
Sokoban10,5,16,96,52,63,63
Sokoban10,5,17,96,52,66,66
Sokoban10,5,18,96,52,73,73
Sokoban10,5,19,96,52,80,80
Sokoban10,5,20,96,52,85,85
Sokoban10,5,21,96,52,94,94
Sokoban10,5,22,96,52,99,99
Sokoban10,5,23,96,52,102,102
Sokoban10,5,24,96,52,109,109
Sokoban10,5,25,96,52,114,114
Sokoban10,5,26,96,52,117,117
Sokoban10,5,27,96,52,124,124
Sokoban10,5,28,96,52,129,129
Sokoban10,5,29,96,52,138,138
Sokoban10,5,30,96,52,145,145
Sokoban10,5,31,96,52,152,152
Sokoban10,5,32,96,52,161,161
Sokoban10,5,33,96,52,168,168
Sokoban10,5,34,96,52,173,173
Sokoban10,6,7,113,57,5,5
Sokoban10,6,8,113,57,10,10
Sokoban10,6,9,113,57,13,13
Sokoban10,6,10,113,57,20,20
Sokoban10,6,11,113,57,27,27
Sokoban10,6,12,113,57,34,34
Sokoban10,6,13,113,57,37,37
Sokoban10,6,14,113,57,44,44
Sokoban10,6,15,113,57,51,51
Sokoban10,6,16,113,57,56,56
Sokoban10,6,17,113,57,59,59
Sokoban10,6,18,113,57,66,66
Sokoban10,6,19,113,57,73,73
Sokoban10,6,20,113,57,78,78
Sokoban10,6,21,113,57,87,87
Sokoban10,6,22,113,57,92,92
Sokoban10,6,23,113,57,95,95
Sokoban10,6,24,113,57,102,102
Sokoban10,6,25,113,57,107,107
Sokoban10,6,26,113,57,110,110
Sokoban10,6,27,113,57,117,117
Sokoban10,6,28,113,57,122,122
Sokoban10,6,29,113,57,131,131
Sokoban10,6,30,113,57,138,138
Sokoban10,6,31,113,57,145,145
Sokoban10,6,32,113,57,154,154
Sokoban10,6,33,113,57,161,161
Sokoban10,6,34,113,57,166,166
Sokoban10,7,8,137,61,5,5
Sokoban10,7,9,137,61,8,8
Sokoban10,7,10,137,61,15,15
Sokoban10,7,11,137,61,22,22
Sokoban10,7,12,137,61,29,29
Sokoban10,7,13,137,61,32,32
Sokoban10,7,14,137,61,39,39
Sokoban10,7,15,137,61,46,46
Sokoban10,7,16,137,61,51,51
Sokoban10,7,17,137,61,54,54
Sokoban10,7,18,137,61,61,61
Sokoban10,7,19,137,61,68,68
Sokoban10,7,20,137,61,73,73
Sokoban10,7,21,137,61,82,82
Sokoban10,7,22,137,61,87,87
Sokoban10,7,23,137,61,90,90
Sokoban10,7,24,137,61,97,97
Sokoban10,7,25,137,61,102,102
Sokoban10,7,26,137,61,105,105
Sokoban10,7,27,137,61,112,112
Sokoban10,7,28,137,61,117,117
Sokoban10,7,29,137,61,126,126
Sokoban10,7,30,137,61,133,133
Sokoban10,7,31,137,61,140,140
Sokoban10,7,32,137,61,149,149
Sokoban10,7,33,137,61,156,156
Sokoban10,7,34,137,61,161,161
Sokoban10,8,9,161,75,3,3
Sokoban10,8,10,161,75,10,10
Sokoban10,8,11,161,75,17,17
Sokoban10,8,12,161,75,24,24
Sokoban10,8,13,161,75,27,27
Sokoban10,8,14,161,75,34,34
Sokoban10,8,15,161,75,41,41
Sokoban10,8,16,161,75,46,46
Sokoban10,8,17,161,75,49,49
Sokoban10,8,18,161,75,56,56
Sokoban10,8,19,161,75,63,63
Sokoban10,8,20,161,75,68,68
Sokoban10,8,21,161,75,77,77
Sokoban10,8,22,161,75,82,82
Sokoban10,8,23,161,75,85,85
Sokoban10,8,24,161,75,92,92
Sokoban10,8,25,161,75,97,97
Sokoban10,8,26,161,75,100,100
Sokoban10,8,27,161,75,107,107
Sokoban10,8,28,161,75,112,112
Sokoban10,8,29,161,75,121,121
Sokoban10,8,30,161,75,128,128
Sokoban10,8,31,161,75,135,135
Sokoban10,8,32,161,75,144,144
Sokoban10,8,33,161,75,151,151
Sokoban10,8,34,161,75,156,156
Sokoban10,9,10,156,78,7,7
Sokoban10,9,11,156,78,14,14
Sokoban10,9,12,156,78,21,21
Sokoban10,9,13,156,78,24,24
Sokoban10,9,14,156,78,31,31
Sokoban10,9,15,156,78,38,38
Sokoban10,9,16,156,78,43,43
Sokoban10,9,17,156,78,46,46
Sokoban10,9,18,156,78,53,53
Sokoban10,9,19,156,78,60,60
Sokoban10,9,20,156,78,65,65
Sokoban10,9,21,156,78,74,74
Sokoban10,9,22,156,78,79,79
Sokoban10,9,23,156,78,82,82
Sokoban10,9,24,156,78,89,89
Sokoban10,9,25,156,78,94,94
Sokoban10,9,26,156,78,97,97
Sokoban10,9,27,156,78,104,104
Sokoban10,9,28,156,78,109,109
Sokoban10,9,29,156,78,118,118
Sokoban10,9,30,156,78,125,125
Sokoban10,9,31,156,78,132,132
Sokoban10,9,32,156,78,141,141
Sokoban10,9,33,156,78,148,148
Sokoban10,9,34,156,78,153,153
Sokoban10,10,11,151,73,7,7
Sokoban10,10,12,151,73,14,14
Sokoban10,10,13,151,73,17,17
Sokoban10,10,14,151,73,24,24
Sokoban10,10,15,151,73,31,31
Sokoban10,10,16,151,73,36,36
Sokoban10,10,17,151,73,39,39
Sokoban10,10,18,151,73,46,46
Sokoban10,10,19,151,73,53,53
Sokoban10,10,20,151,73,58,58
Sokoban10,10,21,151,73,67,67
Sokoban10,10,22,151,73,72,72
Sokoban10,10,23,151,73,75,75
Sokoban10,10,24,151,73,82,82
Sokoban10,10,25,151,73,87,87
Sokoban10,10,26,151,73,90,90
Sokoban10,10,27,151,73,97,97
